,Date,Close/Last,Volume,Open,High,Low
1149,2016-11-11,119.02,32814370,119.53,120.7,118.15
1150,2016-11-10,120.8,67808300,123.93,124.18,115.27
1151,2016-11-09,123.18,31883790,121.5,123.81,120.51
1152,2016-11-08,124.22,19391790,122.03,124.61,121.54
1153,2016-11-07,122.15,22957100,122.83,123.2089,121.35
1154,2016-11-04,120.75,30468330,119.59,121.93,119.25
1155,2016-11-03,120.0,63660540,122.0,123.28,119.5
1156,2016-11-02,127.17,43895660,130.23,130.23,126.28
1157,2016-11-01,129.5,21974210,131.41,131.94,128.65
1158,2016-10-31,130.99,15649280,132.01,132.12,130.8835
1159,2016-10-28,131.29,24500920,130.5,132.97,129.93
1160,2016-10-27,129.69,16628680,131.74,131.8,129.27
1161,2016-10-26,131.04,13066210,131.64,132.26,130.935
1162,2016-10-25,132.29,13307700,133.5,133.5,132.22
1163,2016-10-24,133.28,17420290,132.72,133.405,132.15
1164,2016-10-21,132.07,18983740,129.78,132.13,129.7
1165,2016-10-20,130.0,13148980,130.07,130.66,129.5
1166,2016-10-19,130.11,16723000,128.74,130.47,128.6
1167,2016-10-18,128.57,13487280,128.68,129.39,128.01
1168,2016-10-17,127.54,11317650,128.2,128.47,127.32
1169,2016-10-14,127.88,13335970,128.49,128.95,127.58
1170,2016-10-13,127.82,17106910,128.21,128.25,126.75
1171,2016-10-12,129.05,11043240,129.01,129.66,128.46
1172,2016-10-11,128.88,17508530,130.23,130.64,128.23
1173,2016-10-10,130.24,15113560,129.68,130.7,129.2
1174,2016-10-07,128.99,12800360,129.04,129.25,128.33
1175,2016-10-06,128.74,11673340,128.43,129.06,128.08
1176,2016-10-05,128.47,12354920,128.25,128.8,127.83
1177,2016-10-04,128.19,14294610,129.17,129.2765,127.5499
1178,2016-10-03,128.77,13134510,128.38,129.09,127.8
1179,2016-09-30,128.27,18392040,128.03,128.59,127.45
1180,2016-09-29,128.09,14489880,129.18,129.29,127.55
1181,2016-09-28,129.23,12035720,129.21,129.47,128.4
1182,2016-09-27,128.69,15600130,127.61,129.01,127.43
1183,2016-09-26,127.31,15041370,127.37,128.16,126.8
1184,2016-09-23,127.96,28293920,127.56,128.6,127.3
1185,2016-09-22,130.08,15358850,130.5,130.73,129.56
1186,2016-09-21,129.94,14045780,129.13,130.005,128.39
1187,2016-09-20,128.64,11076150,128.65,129.17,128.0307
1188,2016-09-19,128.65,14927990,129.91,129.94,128.26
1189,2016-09-16,129.07,24083560,128.2,129.18,128.2
1190,2016-09-15,128.35,15084660,127.98,129.1,127.67
1191,2016-09-14,127.77,15712050,126.89,128.8,126.89
1192,2016-09-13,127.21,17987510,128.03,128.35,126.66
1193,2016-09-12,128.69,21159830,125.96,128.76,125.75
1194,2016-09-09,127.1,26963940,129.71,129.949,127.1
1195,2016-09-08,130.27,15655250,130.92,131.08,129.81
